"FSC-A","mCherry-A"
23.839672,14.271287
42.140415,9.533516
31.976786,15.356626
77.240326,71.788681
10.969398,2.816082
22.794407,16.392487
34.523842,39.291435
19.394678,13.155460
22.115143,6.385082
11.663149,3.081264
19.834982,7.236388
60.416115,85.806557
12.875548,32.216614
6.261367,1.736358
12.312243,17.292080
19.866268,11.668747
9.942384,5.783133
32.943916,45.613945
40.538422,34.437466
15.529840,5.861787
14.888750,13.710643
24.077364,11.921378
14.135845,6.472891
44.541153,33.283192
53.470970,36.737938
10.831746,3.681033
40.131645,20.229633
22.706366,12.979424
26.879299,13.009413
39.327175,45.326443
12.240965,1.616592
56.016693,53.110729
12.890609,9.033345
6.947570,1.661144
18.242481,5.237709
31.218805,47.290241
37.011742,44.210804
44.475780,26.585173
45.152321,31.867012
47.651634,52.601177
14.893477,2.930504
48.270954,11.390749
15.227349,26.148022
28.483135,13.063277
14.066517,0.778424
14.191648,4.487404
39.855343,28.380054
33.776146,15.136481
26.142796,13.908089
53.628922,15.099657
8.006173,8.220675
20.789587,8.757282
31.410999,70.466438
28.581779,32.143337
51.158031,56.309704
18.908911,14.684931
29.009909,19.597357
38.939850,47.529369
33.345070,7.028442
15.065742,8.313469
58.448395,55.345596
21.319771,10.580175
66.772667,102.982346
6.248435,2.170674
49.434158,42.390594
49.228539,66.501373
11.256516,3.661611
82.598167,197.857376
9.749206,3.862031
8.896416,6.093073
27.399551,14.005356
27.953339,12.205506
15.294293,12.728386
14.914063,4.513876
37.756908,28.156998
16.388611,19.705814
18.470695,10.649539
31.019060,10.082458
4.240850,1.169230
24.172087,15.558104
6.126719,2.609398
60.430779,66.336296
97.171524,60.932194
89.777969,54.026085
13.598310,13.449561
37.529129,33.970058
57.567284,19.407627
42.388035,37.501732
45.966927,64.876862
8.640330,6.537579
16.285093,8.609917
5.047032,2.741827
44.953140,29.594727
13.313643,5.054484
8.918288,5.381545
18.677116,11.802004
8.587835,2.992982
21.681103,3.736429
37.479122,7.166070
32.713570,11.043223
29.192625,26.464634
16.925978,3.291468
53.433563,23.787178
9.206058,14.553715
6.469608,2.993890
10.285547,3.340052
31.963364,23.451302
9.240790,1.257442
55.274086,56.450554
4.806061,0.744755
15.939939,17.883690
51.453449,46.659119
43.672104,34.927135
6.978926,1.434212
59.302979,46.844467
7.927984,4.243466
26.695324,19.897367
11.105296,6.710749
10.410058,2.016465
24.685392,18.961451
9.687180,2.550067
52.599091,44.688591
5.952388,3.226615
7.833087,6.474944
22.066473,23.557163
14.404177,11.751489
5.016868,4.365596
26.269199,9.557260
42.100574,25.891340
37.385860,5.202219
15.942439,12.366912
10.679115,2.535445
14.078973,6.539855
16.995043,13.207416
54.381645,52.639904
44.197838,22.464893
16.575602,5.405152
7.251487,2.311055
43.193737,27.904636
68.486465,22.321440
12.827533,5.737696
37.441521,65.998688
22.441933,17.496099
54.823719,25.391121
26.946350,7.393150
27.337507,14.034081
31.549997,24.616676
15.247006,13.787364
10.441182,1.292425
32.532364,34.798702
21.848160,10.141242
5.447850,3.583672
77.520752,44.474655
24.464371,5.611563
52.888630,48.278896
13.513488,5.460647
15.865963,13.122641
8.281446,1.667776
22.558172,14.472556
6.919869,12.976422
39.621685,16.205288
5.645804,11.220440
19.424185,2.842374
7.155548,0.424975
22.812725,7.076972
38.881386,64.240334
47.795067,25.949247
24.980438,16.197409
6.009461,7.533560
42.489075,18.412395
30.556932,11.306267
54.648678,33.334721
8.237127,3.417065
7.557647,3.250955
49.449921,67.636292
6.447872,3.206561
56.354492,34.808945
29.915588,31.085270
6.355775,4.028445
47.978130,19.519552
9.254819,2.588049
27.028006,31.709869
9.986442,1.341405
26.325802,7.450073
28.204716,28.099754
39.813278,32.264481
7.233840,2.304477
74.925903,140.350525
10.209693,3.060082
30.309277,19.983570
15.744352,1.851040
23.947304,6.650449
24.745886,6.544948
20.621899,7.201064
15.331279,39.826538
18.955956,5.516073
14.934131,5.259794
26.725246,25.632969
31.258614,37.229836
28.990353,15.360976
32.242226,15.088099
5.339253,1.374266
13.086907,2.957279
13.204352,17.155584
41.510502,26.441751
38.677227,8.282459
12.080727,5.328311
26.329157,14.813519
33.418400,6.646836
31.262100,18.821375
38.117050,11.219053
12.561994,12.344466
13.980421,7.668823
18.018562,4.911924
14.544532,11.340949
17.826744,10.781394
40.682945,14.665138
8.525939,4.940859
48.521538,27.468395
21.887239,28.097139
46.927940,84.994293
16.767393,9.475440
28.218615,8.327477
5.305503,2.533023
33.482929,30.061993
23.319527,9.995654
25.815550,13.095125
8.418712,4.464536
57.766781,41.933563
47.394360,21.399542
67.290497,33.201927
9.443742,1.353417
35.519299,13.211732
12.280107,5.213264
20.074766,25.581642
17.397926,8.716362
8.818413,3.474979
72.085388,64.931694
30.137184,41.407185
6.453999,1.853323
33.800751,5.950901
5.256284,7.272156
28.056210,36.717030
12.829501,3.376118
7.949203,4.883710
65.959831,121.885841
12.704087,14.318572
31.809896,10.758316
26.211475,4.389341
49.425571,15.985077
33.267223,18.126284
48.724339,14.119514
5.108868,1.883605
31.384901,26.376774
33.282230,45.789288
15.463784,8.302425
4.087885,0.787913
5.064888,3.195670
19.542606,12.644593
35.975346,23.969147
4.606370,2.548179
45.130737,38.206505
36.241295,12.855894
6.974741,4.106186
40.209618,72.002022
15.922050,22.594961
45.802067,49.686028
51.473934,44.123753
7.020180,3.635252
12.872141,9.698866
20.530336,27.579071
23.620554,10.409624
4.229543,1.036746
25.047510,6.389833
4.478014,2.054388
8.477012,6.397170
40.182846,73.131233
49.450481,10.650138
14.663229,3.510795
75.225021,253.948425
14.271616,7.762945
16.191341,3.161214
22.981991,71.472633
19.418301,11.365104
25.710943,4.951629
15.887296,6.137846
58.239323,38.461361
10.149784,1.522125
26.280603,4.624620
16.403971,9.097398
15.312737,5.171909
32.448380,119.748856
8.386372,11.679502
32.801262,13.575978
9.985517,2.946710
8.392822,2.057258
15.129725,1.860223
52.754841,36.887619
18.622383,10.064286
4.892599,3.331612
6.642573,1.060235
39.381950,13.995434
9.246187,12.383335
41.656380,38.953224
24.907047,14.378300
16.632881,4.887083
34.050396,22.885530
29.829144,19.037176
21.653946,10.294060
72.575775,42.527191
16.783590,5.710302
6.825173,2.836322
17.979511,14.992355
8.249541,3.112144
26.157978,17.287668
38.057194,16.929802
11.006098,3.179766
31.768635,36.449753
17.788794,5.271527
24.120823,24.563347
24.962351,6.215139
12.757461,5.763094
6.673549,1.780727
40.569611,8.006435
18.272831,4.266868
12.238565,4.156873
16.342695,34.447357
7.495633,2.855114
5.539733,3.643194
32.942146,13.055189
49.474072,27.432236
4.358396,1.345493
30.998024,10.309107
28.151634,6.077182
29.683010,16.638758
34.337929,13.149907
54.642998,18.881340
28.036570,27.086336
21.125174,15.800097
47.162746,26.715685
15.986262,7.998700
21.769077,27.478895
5.716741,1.413069
14.364397,1.477680
40.786015,15.177438
34.373131,18.353056
7.861322,2.781213
5.155869,3.825582
16.895164,22.431787
47.768776,16.718092
13.835606,10.085267
4.889699,2.149917
6.258378,4.720119
41.353062,4.624647
29.397438,34.351631
25.345814,28.046288
12.603122,9.706072
8.606551,4.428250
7.150976,2.864661
39.982681,8.843888
32.797821,12.437768
70.468742,54.793781
12.479954,21.343555
10.652899,6.972574
6.440900,2.117277
5.578456,6.540756
32.933632,43.821140
32.944817,14.485933
21.816404,13.053198
31.029848,29.019037
36.298813,15.433640
15.546828,4.540591
5.730502,2.251500
6.295297,2.056736
25.217169,10.566723
17.670212,3.954198
33.705029,11.304735
12.843609,1.427432
25.505962,31.931601
23.645964,3.388387
22.173510,6.367538
42.847725,17.677471
45.650311,30.331024
13.524693,8.123257
13.185470,7.732613
6.924973,2.098945
13.235520,8.492716
17.808241,6.784281
19.001728,12.987947
72.345039,40.482239
10.273295,2.741099
14.173562,10.613926
9.781705,4.227780
37.906300,36.647110
32.761135,36.386303
6.192299,0.996137
42.537178,19.941536
28.215508,5.107195
18.994297,10.040847
9.792430,4.505941
6.729361,4.208259
11.645896,7.431055
22.778004,11.406532
19.857237,11.218985
5.133835,2.747311
20.583166,4.099962
31.065088,7.964866
7.859550,2.052853
20.473021,6.383984
23.231342,22.246517
7.892401,1.019043
12.578527,9.153853
11.745438,6.079025
12.815951,26.533947
15.149529,5.952234
38.005051,8.977374
13.102538,2.736638
9.990785,1.607859
21.681351,14.145503
4.504476,2.305995
11.030836,2.220778
41.382206,85.615967
23.818441,23.196461
19.718508,5.518268
14.726173,2.788227
14.660805,9.986580
15.486382,6.820675
9.643174,1.992625
43.699570,19.443247
29.741125,26.103115
22.990904,19.212648
75.202805,50.024551
18.745277,12.775278
24.578520,9.933945
10.288700,17.433130
27.406614,20.367592
21.439272,12.823049
13.676714,4.042051
35.948833,22.628422
5.882098,1.817423
20.192142,14.597350
42.589298,34.968803
4.412923,3.051955
26.450459,16.695417
4.767693,3.000572
76.399162,98.042114
20.248936,8.568307
39.516930,25.544426
52.417545,72.189247
22.235197,33.293674
31.184826,10.321478
7.380484,1.970990
50.283684,50.404121
39.992348,24.604502
8.427184,2.537431
6.551874,0.892290
20.947960,11.885249
4.534060,1.925710
21.101511,8.351527
12.715000,3.750485
10.578158,2.988471
35.323353,8.949691
7.809222,8.247519
7.647135,13.107349
75.162880,84.853111
38.408955,23.284590
37.211258,40.831322
24.937084,3.959014
12.163696,3.179226
15.075428,3.437197
15.703054,7.979389
15.158420,8.704549
10.307453,2.614961
18.941702,8.360267
51.772877,43.901596
57.103954,31.512241
59.045319,28.304981
30.774925,32.361481
14.458425,4.153924
23.669939,40.649685
9.925305,7.323690
5.809355,3.475750
19.203175,6.785944
12.005914,19.499838
21.015131,5.244584
32.502117,28.506001
12.909928,12.204409
20.051332,3.634900
22.880341,16.451059
30.472176,54.853966
5.038884,2.297096
30.263098,35.037617
33.101532,8.914299
27.718121,4.474811
21.706049,9.990614
60.924316,57.197796
11.792582,5.397360
12.707189,18.370729
10.965959,11.361035
36.243450,8.365160
29.893650,15.067751
63.835667,66.846870
34.091450,65.619774
53.033783,29.199440
9.653813,9.430782
21.720327,16.483294
71.736847,104.012939
49.216843,66.769875
72.216354,30.070719
6.328265,3.980016
33.237534,16.816082
61.664345,42.485325
74.344589,91.851074
22.834692,16.923174
41.644527,33.675354
7.095065,2.973850
15.009308,6.887860
7.225622,18.036005
47.263226,20.436331
30.247789,15.013558
52.999805,119.686035
63.922508,29.165113
36.609188,5.728011
6.554256,2.333641
39.138680,59.040951
16.714222,5.418991
28.387999,20.113770
26.504225,6.018789
16.491201,12.455822
4.528663,1.509523
6.591367,2.995367
25.404396,24.060587
38.221367,38.321991
13.967119,5.832369
20.054800,10.740584
43.665493,24.527691
28.301252,8.368779
23.265408,5.516952
5.477437,11.041605
71.532059,66.422295
13.706986,10.505186
44.017155,34.443077
4.953250,2.633569
17.993771,9.372465
81.481110,29.002502
6.564884,3.127757
23.368484,18.281645
19.736795,6.909971
25.502352,18.340805
10.060994,2.229079
30.037916,7.936371
11.312712,9.549130
13.535834,7.284720
23.812572,17.426146
41.633930,32.849815
13.338402,5.209251
19.776537,4.228853
37.800041,13.877333
15.630109,5.650624
26.026266,19.236498
19.114164,19.770418
32.558376,6.039415
80.849564,30.023624
17.465477,10.318090
13.934901,2.867372
31.468828,7.175035
24.679348,9.626365
48.882446,44.422626
12.195528,5.648004
34.597214,15.198399
11.887006,1.492319
12.412547,3.619678
38.582588,8.269101
16.801025,10.155003
34.645466,13.926783
72.219604,88.654793
77.874153,83.138618
5.708771,2.383861
61.544693,96.442680
13.990731,5.547426
26.324335,9.184070
18.849527,4.121978
5.513904,3.603436
31.406708,8.374685
16.905523,17.919159
8.521529,13.744361
59.298656,33.418266
29.627192,7.510080
46.666039,20.490679
49.387413,19.302328
45.396309,17.202600
10.237566,3.893359
83.510948,160.225723
11.113778,1.975171
5.795005,2.861187
10.903901,20.808058
15.170737,3.588939
11.577491,4.459770
36.995884,8.864586
34.793198,18.604776
13.610743,3.533782
5.591601,1.662707
16.509720,5.980278
4.735619,4.109553
62.960857,21.722761
10.415814,4.129635
13.426118,10.994693
13.815579,7.443913
20.228453,2.760278
26.527700,21.117590
7.394340,5.175340
29.917877,26.133987
27.401564,4.838557
27.664331,35.350964
22.663553,8.676997
10.558698,3.916302
35.202812,14.504409
13.060774,15.163136
20.708553,8.916239
45.950035,49.182697
19.121281,4.321152
9.707777,3.041689
33.194874,21.830236
11.960625,3.966352
43.739380,13.738313
8.442966,14.356749
4.319808,1.581729
22.423655,21.123516
34.844948,12.684149
15.253712,5.713268
6.201012,4.034268
10.770639,1.399272
31.684156,22.558012
76.291435,52.311127
42.057808,47.347904
21.736933,17.122211
9.660897,2.778966
6.828974,2.177733
9.834661,4.507541
23.918341,21.076376
24.232637,9.593727
43.309002,25.218630
60.942043,53.383873
7.089355,2.236015
26.665846,13.878141
48.032417,21.410908
8.958624,4.159903
37.935699,53.477959
11.254750,4.987535
17.545090,21.653509
17.599882,33.015194
78.875511,143.771759
20.163795,3.483785
26.512306,17.429068
30.177485,30.112062
33.797966,34.516937
5.909976,2.505348
40.279083,41.843960
21.169207,8.612620
43.797546,40.607712
39.597435,12.624323
12.048523,3.558767
6.350497,2.165132
12.560880,2.878401
11.478649,21.673960
27.467796,12.666500
7.098984,1.240956
20.162882,5.400576
67.553284,43.196354
42.023262,6.620679
38.545963,19.844631
45.031876,18.211483
28.655216,44.243107
6.622040,8.883679
15.109556,7.729213
52.947765,21.387632
14.498665,2.426718
20.768492,7.982636
20.743586,6.821139
24.548367,14.376437
17.372875,57.554405
10.794012,8.277995
31.823517,15.763378
30.508726,7.624442
5.379509,2.939166
6.586305,4.240825
47.115589,15.711477
5.865790,6.594067
6.381563,2.741509
39.007584,50.235085
24.042051,7.758732
31.653053,12.937120
12.715325,1.162660
20.847971,28.448994
7.169605,2.035026
10.937334,1.902786
15.538512,30.379700
12.538515,2.803096
4.022190,2.813012
9.102801,4.034917
7.122089,3.347377
6.010634,2.657712
5.479887,3.791912
8.562924,3.653778
32.809998,17.923292
10.942029,3.556927
4.937986,3.317678
16.272352,22.706291
29.436914,39.260372
18.313099,3.223383
21.495359,8.512417
18.456528,8.567948
5.930726,14.572743
9.900295,3.369756
19.968632,5.857001
59.470627,25.423542
40.520630,62.241325
17.838423,9.498219
5.511657,4.513417
10.990413,73.321419
40.637444,52.481541
16.447350,9.442831
12.252810,2.199606
37.509098,55.896729
22.213303,5.193941
24.218222,26.363291
47.728436,30.651609
18.239002,3.629591
8.991024,4.806704
5.595991,3.110548
5.547295,2.358676
34.943981,19.639166
16.722160,5.418993
56.389252,21.977213
24.338299,19.778490
16.588837,4.067687
72.285164,60.208424
15.039564,4.192697
52.345581,99.196434
53.825733,50.851128
67.928619,19.080538
46.131542,40.085663
25.883307,10.031969
21.813261,25.582466
56.190231,46.714287
24.143600,27.930601
22.310539,2.565645
13.382182,6.628418
55.785725,86.587746
26.915255,44.909340
16.802683,5.024034
23.042711,22.064257
36.175488,40.362564
5.038260,4.255793
19.883493,5.828857
14.533780,1.976435
12.637174,8.598315
24.236534,14.187023
22.172144,3.448860
15.975491,24.290007
4.470018,1.222492
16.777594,2.785917
17.214064,7.721097
11.338367,6.441960
12.951613,6.453065
49.218281,30.638903
4.529240,1.814876
13.908523,2.537913
23.502537,24.562740
32.445915,21.650656
32.575417,17.895712
23.114151,24.097418
28.639351,8.182589
7.484729,0.809699
6.743928,2.893702
9.834775,3.209938
9.732404,2.575738
13.332155,4.389946
46.925686,29.743834
25.599760,17.269548
30.162699,14.172140
7.855435,4.061762
32.069286,7.837620
4.685444,4.353228
57.091908,38.905190
44.468163,51.156189
40.289452,25.352980
39.145115,12.759235
53.334064,93.973297
25.201952,10.191493
14.444823,1.962833
12.532323,2.175767
9.268616,4.017283
9.013510,6.457228
9.656211,4.473464
16.149628,8.116800
16.505610,4.639553
47.066586,25.002512
6.253773,4.400846
31.747602,32.028790
31.388622,22.831659
44.210636,17.971207
46.650845,15.205006
17.567570,6.716697
29.275944,40.304756
10.121081,5.165689
41.804340,69.687042
54.229435,20.188488
34.326176,53.594662
30.003010,6.414255
48.848068,82.309303
63.877350,44.880909
56.420227,22.724771
20.892229,8.427740
14.729104,3.597155
4.631490,1.799626
60.150219,43.071117
14.835626,5.048958
19.720703,20.115864
34.996498,9.649356
14.762047,12.596733
35.179127,39.184910
19.815454,5.959327
55.609333,34.306252
6.524425,2.988402
31.171919,8.913244
40.390965,6.033210
37.572964,11.390002
59.447693,38.803238
21.848591,34.839073
14.303566,3.589063
7.516142,3.699618
17.840773,11.640949
17.875433,5.513217
139.085022,41.018333
31.707205,16.971050
25.586075,15.227736
39.254612,51.077263
33.905792,10.445563
43.057152,12.500340
27.436144,6.498629
18.139694,4.503990
8.450014,3.492068
29.146145,17.823362
17.894510,5.008298
22.326607,11.632784
34.742832,24.095324
53.061840,109.730232
22.115589,22.924076
8.930598,1.563339
19.384737,7.637214
35.511543,29.048071
22.585646,38.067131
15.712679,16.836891
43.697319,34.931896
30.858330,25.005314
34.482944,27.758383
22.224127,5.044696
41.203053,15.950453
8.164178,3.308336
8.331964,0.597329
24.449635,14.727358
12.400760,15.062781
7.139874,19.830532
15.413043,1.770200
10.977611,12.335037
28.097311,37.720917
29.770752,6.907622
23.590351,45.628624
14.152304,9.482294
7.994954,3.000707
51.971741,21.212513
14.518012,3.385658
29.750027,8.148787
6.893257,1.695438
13.380828,14.797670
29.857536,24.946779
22.896679,3.365953
62.200523,18.427589
13.630254,3.533973
48.542686,17.108501
12.896481,14.704638
5.454908,1.566695
8.169109,5.880573
14.559435,9.342378
33.027069,25.313015
23.571779,20.072847
7.658935,3.313334
42.636997,11.091524
27.493649,8.993755
22.898323,18.114260
49.996780,29.671450
9.446391,2.420706
5.822735,11.273796
16.871307,22.797424
52.680759,23.331226
44.132015,46.065372
24.018005,64.192719
8.322836,12.136805
48.097851,12.436898
47.831215,12.038984
15.159930,2.991508
25.637844,19.728964
4.748226,3.516421
7.181841,2.039952
19.824743,34.706161
6.005853,2.204642
13.157310,7.768725
48.361538,14.502960
4.956722,1.494741
41.790405,24.827375
6.567069,1.889491
9.024328,4.177780
24.943695,49.560600
6.691084,11.632685
16.054850,13.397156
37.897583,12.330444
16.715164,25.171551
37.763451,11.640192
45.903931,74.413002
5.601784,5.954846
7.952523,3.920293
15.343227,9.229626
56.457237,20.739365
49.278187,107.186180
30.459900,18.485718
